"","tempC","DO_dusk","elevation","Vol6.5","Vol6","Vol5.5","Vol5","Vol4.5","Vol4","Vol3.5","Vol3"
"2283",25,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2284",26,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2285",27,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2286",28,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2287",29,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2288",30,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2289",5,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2290",6,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2291",7,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2292",8,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2293",9,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2294",10,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2295",11,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2296",12,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2297",13,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2298",14,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2299",15,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2300",16,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2301",17,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2302",18,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2303",19,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2304",20,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2305",21,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2306",22,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2307",23,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2308",24,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2309",25,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2310",26,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2311",27,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2312",28,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2313",29,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2314",30,9,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2315",5,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2316",6,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2317",7,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2318",8,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2319",9,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2320",10,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2321",11,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2322",12,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2323",13,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2324",14,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2325",15,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2326",16,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2327",17,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2328",18,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2329",19,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2330",20,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2331",21,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2332",22,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2333",23,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2334",24,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2335",25,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2336",26,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2337",27,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2338",28,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2339",29,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2340",30,10,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2341",5,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2342",6,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2343",7,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2344",8,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2345",9,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2346",10,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2347",11,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2348",12,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2349",13,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2350",14,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2351",15,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2352",16,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2353",17,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2354",18,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2355",19,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2356",20,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2357",21,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2358",22,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2359",23,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2360",24,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2361",25,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2362",26,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2363",27,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2364",28,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2365",29,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2366",30,5,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2367",5,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2368",6,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2369",7,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2370",8,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2371",9,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2372",10,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2373",11,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2374",12,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2375",13,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2376",14,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2377",15,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2378",16,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2379",17,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2380",18,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2381",19,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2382",20,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2383",21,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2384",22,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2385",23,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2386",24,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2387",25,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2388",26,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2389",27,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2390",28,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2391",29,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2392",30,6,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2393",5,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2394",6,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2395",7,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2396",8,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2397",9,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2398",10,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2399",11,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2400",12,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2401",13,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2402",14,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2403",15,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2404",16,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2405",17,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2406",18,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2407",19,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2408",20,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2409",21,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2410",22,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2411",23,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2412",24,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2413",25,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2414",26,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2415",27,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2416",28,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2417",29,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2418",30,7,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2419",5,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2420",6,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2421",7,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2422",8,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2423",9,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2424",10,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2425",11,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2426",12,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2427",13,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2428",14,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2429",15,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2430",16,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2431",17,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2432",18,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2433",19,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2434",20,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2435",21,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2436",22,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2437",23,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2438",24,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2439",25,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2440",26,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2441",27,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2442",28,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2443",29,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2444",30,8,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2445",5,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2446",6,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2447",7,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2448",8,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2449",9,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2450",10,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2451",11,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2452",12,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2453",13,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2454",14,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2455",15,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2456",16,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2457",17,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2458",18,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2459",19,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2460",20,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2461",21,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2462",22,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2463",23,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2464",24,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2465",25,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2466",26,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2467",27,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2468",28,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2469",29,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2470",30,9,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2471",5,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2472",6,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2473",7,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2474",8,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2475",9,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2476",10,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2477",11,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2478",12,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2479",13,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2480",14,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2481",15,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2482",16,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2483",17,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2484",18,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2485",19,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2486",20,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2487",21,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2488",22,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2489",23,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2490",24,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2491",25,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2492",26,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2493",27,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2494",28,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2495",29,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2496",30,10,69.78682,NA,NA,NA,NA,NA,NA,NA,NA
"2497",5,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2498",6,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2499",7,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2500",8,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2501",9,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2502",10,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2503",11,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2504",12,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2505",13,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2506",14,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2507",15,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2508",16,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2509",17,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2510",18,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2511",19,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2512",20,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2513",21,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2514",22,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2515",23,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2516",24,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2517",25,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2518",26,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2519",27,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2520",28,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2521",29,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2522",30,5,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2523",5,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2524",6,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2525",7,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2526",8,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2527",9,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2528",10,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2529",11,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2530",12,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2531",13,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2532",14,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2533",15,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2534",16,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2535",17,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2536",18,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2537",19,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2538",20,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2539",21,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2540",22,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2541",23,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2542",24,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2543",25,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2544",26,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2545",27,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2546",28,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2547",29,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2548",30,6,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2549",5,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2550",6,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2551",7,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2552",8,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2553",9,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2554",10,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2555",11,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2556",12,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2557",13,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2558",14,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2559",15,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2560",16,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2561",17,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2562",18,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2563",19,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2564",20,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2565",21,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2566",22,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2567",23,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2568",24,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2569",25,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2570",26,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2571",27,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2572",28,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2573",29,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2574",30,7,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2575",5,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2576",6,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2577",7,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2578",8,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2579",9,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2580",10,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2581",11,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2582",12,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2583",13,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2584",14,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2585",15,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2586",16,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2587",17,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2588",18,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2589",19,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2590",20,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2591",21,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2592",22,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2593",23,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2594",24,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2595",25,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2596",26,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2597",27,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2598",28,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2599",29,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2600",30,8,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2601",5,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2602",6,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2603",7,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2604",8,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2605",9,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2606",10,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2607",11,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2608",12,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2609",13,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2610",14,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2611",15,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2612",16,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2613",17,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2614",18,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2615",19,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2616",20,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2617",21,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2618",22,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2619",23,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2620",24,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2621",25,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2622",26,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2623",27,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2624",28,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2625",29,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2626",30,9,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2627",5,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2628",6,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2629",7,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2630",8,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2631",9,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2632",10,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2633",11,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2634",12,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2635",13,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2636",14,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2637",15,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2638",16,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2639",17,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2640",18,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2641",19,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2642",20,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2643",21,10,69.99512,NA,NA,NA,NA,NA,NA,NA,NA
"2644",22,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
"2645",23,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
"2646",24,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
"2647",25,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
"2648",26,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
"2649",27,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
"2650",28,10,69.99512,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856,9582080.7018856
